ID,postTime,nLike,prediction,probability
3533028687,20191119-104029,1,shoe_shop, 24.318927526474
3953090966,20191119-065833,1,packet, 56.93432092666626
397304534,20191119-162320,2,prison, 15.225537121295929
4232686133,20191119-112531,12,web_site, 55.971407890319824
4326343550,20191119-091225,19,suit, 67.69070029258728
4390848710,20191119-193850,5,lakeside, 27.791807055473328
4726893865,20191119-174512,4,abaya, 79.06498312950134
4853831387,20191119-165908,6,envelope, 35.836681723594666
49250175,20191119-181958,1,Band_Aid, 28.331592679023743
503155488,20191119-052946,5,pot, 37.738966941833496
5498922025,20191119-114835,2,cup, 51.01364850997925
5558236034,20191119-102947,3,lotion, 21.647489070892334
55625035,20191119-012405,1,prison, 69.86837387084961
569732852,20191119-105130,2,fur_coat, 42.1657919883728
5786026415,20191119-183016,3,suit, 27.854973077774048
5805451626,20191119-060725,2,pop_bottle, 55.1144003868103
5895876110,20191119-122219,4,chocolate_sauce, 30.8906227350235
6231164063,20191119-030743,5,eggnog, 15.723210573196411
6333993361,20191119-123226,2,jean, 36.41716539859772
7064037090,20191119-080508,4,moving_van, 35.96845865249634
7301416028,20191119-032032,1,Windsor_tie, 6.086466088891029
8074888631,20191119-173320,1,envelope, 31.33271336555481
8106891623,20191119-084959,11,jean, 80.91686964035034
8163489564,20191119-113658,2,ice_cream, 22.344721853733063
8406802389,20191119-073305,5,web_site, 27.63723134994507
844755016,20191119-013703,1,shopping_cart, 42.25568175315857
8658119180,20191119-191603,1,toilet_tissue, 14.816464483737946
8917877974,20191119-132746,2,hip, 41.72869622707367
8994231001,20191119-054101,7,pill_bottle, 52.69676446914673
9134266235,20191119-043812,1,triumphal_arch, 96.49164080619812
9175783479,20191119-095540,2,coffee_mug, 18.159718811511993
9313504910,20191119-163540,1,eggnog, 66.4821982383728
9436789286,20191119-111522,2,espresso, 68.37935447692871
953111246,20191119-140307,3,mortarboard, 26.557984948158264
9622968412,20191119-011402,3,pajama, 60.11163592338562
964545537,20191119-101857,1,bakery, 10.574569553136826
10824772235,20191117-214502,13,fountain, 16.117766499519348
14812639294,20190827-191649,129,eggnog, 49.61961507797241
6076776652,20190815-160403,90,web_site, 40.0848925113678
8691300744,20191119-163521,3,American_lobster, 17.126786708831787
9468431818,20191119-180808,2,teddy, 20.828498899936676
1455790141,20191119-170339,89,fur_coat, 17.69513189792633
4067561713,20191119-154637,72,jean, 77.28360891342163
7414977029,20191117-195856,57,bathing_cap, 95.39186358451843
7980799092,20190310-111834,51,sliding_door, 52.1719753742218
1233316703,20181220-123911,206,ice_cream, 61.928051710128784
1793981908,20191119-161419,30,park_bench, 99.40028786659241
210302732,20191106-145526,55,confectionery, 41.39329195022583
1233316703,20181220-123911,176,ice_cream, 61.928051710128784
6076776652,20180426-132757,46,mortarboard, 21.087658405303955
6236014668,20191119-110042,5,cup, 19.91901844739914
5498598922,20191119-022148,6,trench_coat, 11.765195429325104
6076776652,20180212-144616,49,purse, 25.959745049476624
6076776652,20180131-192816,43,neck_brace, 27.789723873138428
10196287752,20191119-110325,7,restaurant, 37.433233857154846
1035744755,20191119-065823,2,milk_can, 34.80597734451294
11897541961,20191119-162312,1,patio, 40.28964042663574
12768798,20191119-165837,2,ashcan, 17.369413375854492
13272100161,20191119-134015,9,mask, 13.124583661556244
1373080198,20191119-034549,1,planetarium, 18.85971873998642
1409527968,20191119-132718,1,packet, 65.50285220146179
14402039862,20191119-081734,2,sandal, 49.152377247810364
14684816785,20191119-041105,1,lemon, 65.89781045913696
1503392272,20191119-091214,5,web_site, 59.8798930644989
1553139091,20191119-191532,1,menu, 11.383996158838272
15547975011,20191119-090116,1,cup, 38.94890546798706
16161321,20191119-050314,1,water_bottle, 66.81212186813354
17472857709,20191119-055209,3,coffee_mug, 69.7748064994812
1764295792,20191119-111507,1,envelope, 43.91473829746246
18064886043,20191119-105111,5,bow_tie, 18.03560107946396
18494020230,20191119-063411,2,dome, 27.652940154075623
1910947658,20191119-051509,6,bakery, 37.62603998184204
191183556,20191119-043800,1,cowboy_boot, 72.6981520652771
1956408090,20191119-122212,1,teddy, 98.7524151802063
1962557448,20191119-082836,1,jigsaw_puzzle, 40.67356884479523
2001823355,20191119-163533,1,birdhouse, 37.50137686729431
2007339621,20191119-035642,5,cup, 35.881030559539795
2027928507,20191119-071151,6,pencil_sharpener, 66.2108063697815
20324777390,20191119-015001,3,cocktail_shaker, 76.32769346237183
20896039863,20191119-080459,4,microphone, 15.507978200912476
2136115,20191119-083800,1,ski_mask, 41.334375739097595
21707792601,20191119-020144,3,tobacco_shop, 68.93777847290039
21777828749,20191119-125453,1,cup, 29.68146502971649
2208847365,20191119-073254,3,groom, 89.89589810371399
22414061936,20191119-045023,1,hotdog, 49.27036166191101
22470648041,20191119-154227,1,buckle, 33.002451062202454
2298746,20191119-115949,5,pug, 98.5600471496582
23148208591,20191119-185148,1,web_site, 68.8821792602539
23168064956,20191119-042446,2,seat_belt, 85.52849292755127
23464036613,20191119-135044,4,barrow, 11.249926686286926
235111473,20191119-114811,6,golden_retriever, 70.31590342521667
23606509609,20191119-022730,1,comic_book, 50.37341117858887
24010543345,20191119-131740,1,miniskirt, 54.440611600875854
24308919410,20191119-120934,4,punching_bag, 11.682374030351639
24360000388,20191119-054004,6,web_site, 19.378581643104553
257067490,20191119-102946,1,geyser, 38.25596570968628
2602716882,20191119-104011,1,espresso_maker, 12.747104465961456
2725401742,20191119-060703,2,cauliflower, 16.826392710208893
295827287,20191119-175609,5,fur_coat, 16.99766367673874
3252639421,20191119-093323,3,ice_cream, 62.56346106529236
3533311951,20191119-100759,7,eggnog, 39.030516147613525
3817719437,20191119-140303,1,stopwatch, 88.19966912269592
3864756600,20191119-171001,1,fur_coat, 72.42094278335571
3951521289,20191119-173251,1,eggnog, 25.583946704864502
4327870952,20191119-030644,2,cup, 51.40547156333923
432971590,20191119-164732,1,soap_dispenser, 20.879672467708588
4336768792,20191119-192712,4,coffee_mug, 33.83993208408356
44524902,20191119-092229,1,lighter, 17.609043419361115
445452726,20191119-013516,26,hotdog, 17.89499819278717
4473216759,20191119-064530,7,espresso, 37.94448673725128
4581875012,20191119-094456,5,web_site, 62.09921836853027
4657192690,20191119-113645,1,Norwegian_elkhound, 26.01979672908783
4864952953,20191119-072049,9,wine_bottle, 13.386689126491547
5264776304,20191119-052826,1,pill_bottle, 27.18166708946228
5332139275,20191119-190249,2,piggy_bank, 8.621098846197128
5359827856,20191119-084951,3,groom, 29.956194758415222
546932967,20191119-033300,7,hamper, 62.4524712562561
5687116842,20191119-012402,1,paintbrush, 15.614840388298035
5726389977,20191119-124317,2,tub, 37.24353909492493
5801092312,20191119-024042,1,toy_poodle, 57.12818503379822
5814221838,20191119-031923,3,crate, 23.90749454498291
5843491226,20191119-075533,4,ski_mask, 16.594427824020386
5919286648,20191119-101843,2,coffee_mug, 26.605910062789917
5948461815,20191119-025301,1,ice_cream, 46.10013961791992
613285152,20191119-193849,2,hair_spray, 14.69145119190216
619408294,20191119-153136,1,cabbage_butterfly, 73.63741397857666
6512927604,20191119-010309,8,Boston_bull, 50.925588607788086
6724439692,20191119-172249,1,military_uniform, 26.821109652519226
694366613,20191119-194952,1,wig, 27.349871397018433
7060670432,20191119-174457,17,Band_Aid, 99.80918765068054
7503744716,20191119-180732,8,library, 10.633450001478195
7618664309,20191119-130658,1,bath_towel, 17.333287000656128
76504,20191119-011307,2,Christmas_stocking, 99.16802048683167
7751281278,20191119-183010,2,sundial, 24.262410402297974
7798091537,20191119-112522,1,bucket, 43.168872594833374
7974347181,20191119-184108,1,Christmas_stocking, 95.80667018890381
8037835161,20191119-181948,11,giant_schnauzer, 55.1518440246582
8051712586,20191119-074251,3,perfume, 38.06758522987366
8238845845,20191119-061840,19,sandal, 8.867556601762772
8561335633,20191119-123132,1,thimble, 55.48955202102661
8621588597,20191119-004038,1,Christmas_stocking, 62.44080066680908
9175783479,20191119-095526,2,neck_brace, 16.995756328105927
9622968412,20191119-005208,4,cash_machine, 81.02012276649475
9882172303,20191119-021557,5,purse, 23.557640612125397
1029875052,20191119-164711,2,bucket, 23.999212682247162
1045394137,20191119-100714,4,lemon, 14.468446373939514
10509585407,20191119-101842,1,coffee_mug, 65.98276495933533
10812509471,20191119-042401,1,cup, 18.787163496017456
1116606833,20191119-021514,1,sunglasses, 51.270073652267456
11538510785,20191119-012349,1,measuring_cup, 29.15380597114563
1165407537,20191119-024035,2,beer_glass, 41.643550992012024
13003478499,20191119-132716,1,"potters_wheel", 6.686992198228836
1317153811,20191119-094449,1,scuba_diver, 34.62406098842621
1417183634,20191119-111437,1,lotion, 15.564292669296265
1419018393,20191119-060656,1,packet, 47.529733180999756
1440932167,20191119-011247,2,sarong, 81.57638907432556
1465817219,20191119-103954,10,stole, 53.64518761634827
1518830117,20191119-045008,2,television, 9.367457032203674
1533074963,20191119-125451,2,menu, 20.23598700761795
15432417296,20191119-154216,1,plastic_bag, 20.406076312065125
1617366608,20191119-113637,2,jean, 55.35191297531128
1620896838,20191119-140224,1,neck_brace, 58.58374238014221
1647842796,20191119-072014,16,patio, 29.091522097587585
1704056814,20191119-055204,1,ice_cream, 72.89500832557678
17085551668,20191119-022724,4,ice_cream, 28.23355495929718
1792938375,20191119-095519,2,toyshop, 85.49436330795288
1947902205,20191119-090108,3,chocolate_sauce, 78.2599151134491
20046683295,20191119-120922,2,beer_glass, 69.08850073814392
20098598620,20191119-131729,2,eggnog, 38.2912814617157
2013805654,20191119-075521,2,candle, 37.13652193546295
20282586607,20191119-071122,1,ice_cream, 71.82883024215698
2067754741,20191119-115948,11,coffeepot, 34.74026918411255
21168441320,20191119-135012,6,bucket, 33.299124240875244
2128184993,20191119-061835,17,gong, 12.668876349925995
2138908873,20191119-031916,7,pop_bottle, 57.86756873130798
2228090564,20191119-013425,2,altar, 44.49089169502258
22365968722,20191119-084939,10,Windsor_tie, 9.080739319324493
23310047909,20191119-005203,8,ice_cream, 17.60151833295822
24092892587,20191119-193826,8,volleyball, 27.83222198486328
24283795208,20191119-123123,2,desk, 29.825380444526672
24536751580,20191119-165836,4,Shih-Tzu, 25.565972924232483
24990551730,20191119-175547,3,web_site, 64.97410535812378
251272145,20191119-181937,5,garbage_truck, 9.683365374803543
25218179664,20191119-185140,1,ashcan, 44.16285455226898
261378332,20191119-053947,3,hair_slide, 19.948600232601166
287566013,20191119-183004,1,jean, 24.019192159175873
2941615723,20191119-025253,1,cocktail_shaker, 93.9220130443573
294394028,20191119-083728,5,paintbrush, 9.478656202554703
297846104,20191119-174451,1,swab, 18.248213827610016
303461415,20191119-130657,1,bookcase, 42.40851700305939
3060622410,20191119-194949,3,dock, 48.30697774887085
310556808,20191119-065821,1,coffee_mug, 15.978628396987915
3134508450,20191119-063334,2,ice_cream, 52.29226350784302
3167302799,20191119-110312,4,syringe, 49.714186787605286
3223344851,20191119-162257,2,bucket, 82.70530700683594
3264610525,20191119-004015,1,toilet_tissue, 21.068166196346283
3283881070,20191119-081726,2,lighter, 25.880295038223267
3425088672,20191119-092200,1,eggnog, 30.25405704975128
3440013394,20191119-074207,12,cucumber, 25.30612051486969
347557243,20191119-082836,4,steel_drum, 12.48195394873619
3519730686,20191119-073252,2,measuring_cup, 46.33474946022034
38349836,20191119-035642,1,eggnog, 39.510950446128845
3973755058,20191119-153135,7,folding_chair, 8.883558213710785
3985514032,20191119-034529,2,cellular_telephone, 41.95413589477539
4030840417,20191119-172217,3,abaya, 24.644342064857483
410930379,20191119-114730,2,cup, 25.23690164089203
4113360264,20191119-105036,1,candle, 62.762659788131714
4116963316,20191119-184104,4,pajama, 44.526177644729614
4193657013,20191119-122207,2,wig, 13.479670882225037
4252269123,20191119-091212,1,water_bottle, 12.19514086842537
4642999626,20191119-043758,2,ice_cream, 77.39308476448059
4844414300,20191119-050302,2,eggnog, 41.19973182678223
50065121,20191119-051502,1,toilet_tissue, 20.541130006313324
501292877,20191119-124259,5,purse, 50.80873370170593
503351490,20191119-052731,2,binder, 44.6074903011322
5398326110,20191119-170957,48,hair_spray, 15.91918170452118
5487799367,20191119-030616,1,candle, 81.77610039710999
5641437331,20191119-010246,1,groom, 86.3912284374237
5785560073,20191119-190238,1,crayfish, 19.585523009300232
5785560073,20191119-191452,2,starfish, 92.51956343650818
5785560073,20191119-192604,2,lotion, 60.61779856681824
6234221832,20191119-093321,1,crib, 41.01476967334747
6264590631,20191119-064525,10,feather_boa, 24.81454312801361
6268867229,20191119-134009,3,pole, 32.298001646995544
6855243078,20191119-020129,4,confectionery, 45.48463821411133
6936567935,20191119-033222,16,lawn_mower, 20.51624059677124
7240742279,20191119-080424,6,soap_dispenser, 30.191725492477417
7334330260,20191119-180613,3,toy_poodle, 30.42520582675934
7449950732,20191119-102943,3,beaker, 52.900463342666626
7692511758,20191119-014948,2,traffic_light, 99.97814297676086
8015305791,20191119-163532,7,chocolate_sauce, 14.5183265209198
8074888631,20191119-173210,1,pinwheel, 41.57904386520386
8222330371,20191119-041048,5,French_bulldog, 98.67211580276489
9260577178,20191119-112518,2,water_bottle, 47.981128096580505
10384094222,20191119-010233,47,pot, 15.931473672389984
10920462200,20191119-083659,1,dough, 34.98390316963196
10983289408,20191119-034529,1,ear, 25.273293256759644
11096316839,20191119-093305,1,ice_cream, 66.99363589286804
11236646,20191119-184049,5,bucket, 18.865931034088135
1157153464,20191119-191451,3,water_bottle, 91.27333164215088
12040581482,20191119-061826,8,eggnog, 98.54589700698853
12152997112,20191119-004009,2,patio, 82.79009461402893
1247864222,20191119-163527,1,Band_Aid, 63.125795125961304
12760976706,20191119-025209,5,cup, 28.59075665473938
13121095615,20191119-185117,5,web_site, 66.15871787071228
1314874941,20191119-074149,3,punching_bag, 45.2374666929245
1327945636,20191119-082734,11,restaurant, 53.860652446746826
13500639552,20191119-190219,1,brass, 74.91976022720337
14443327720,20191119-115835,1,cup, 16.97971820831299
14473153340,20191119-170931,1,bucket, 25.150659680366516
14803549181,20191119-033136,2,pug, 76.02063417434692
14830302338,20191119-052722,5,mask, 25.0068336725235
1488880956,20191119-084915,4,plate, 23.542119562625885
15378504187,20191119-014911,1,eggnog, 51.442503929138184
1538328680,20191119-055138,3,eggnog, 74.33953881263733
15454331692,20191119-021504,2,coral_reef, 89.24028277397156
1573884794,20191119-124235,2,lotion, 38.94728422164917
16234479021,20191119-064452,1,parking_meter, 45.87259590625763
17115893725,20191119-005157,2,ice_cream, 69.95679140090942
18523527458,20191119-174437,5,muzzle, 29.05375063419342
18838439223,20191119-192526,4,sunglasses, 44.72551345825195
18896684294,20191119-172214,9,Rottweiler, 45.56660056114197
1900340005,20191119-090051,2,tray, 40.004363656044006
1900523973,20191119-105009,3,restaurant, 51.06431245803833
1908476,20191119-181932,5,pot, 14.08172994852066
1923736176,20191119-112511,1,bucket, 54.934996366500854
1931476,20191119-180602,6,padlock, 28.60826551914215
1949739468,20191119-133956,5,ice_cream, 74.26714301109314
19911625,20191119-092131,2,laptop, 63.40668201446533
2014080633,20191119-175511,1,apron, 17.582571506500244
204855401,20191119-030615,1,chain_mail, 84.48121547698975
20495461,20191119-050302,1,coffee_mug, 32.11259841918945
2060822913,20191119-051451,2,holster, 52.83101201057434
2086436228,20191119-110303,2,cardigan, 13.854065537452698
2094691398,20191119-011243,4,carton, 93.8658058643341
21078846,20191119-080406,27,thimble, 48.24880063533783
21694916840,20191119-063331,2,eggnog, 45.98270356655121
2208847365,20191119-073239,2,vestment, 15.54676741361618
22327625117,20191119-075503,1,coffee_mug, 62.31739521026611
2238366701,20191119-130650,2,hot_pot, 23.21569323539734
22407369805,20191119-031858,2,Airedale, 34.594130516052246
2298216879,20191119-035639,1,lipstick, 41.345250606536865
23700936990,20191119-102943,1,safe, 9.644093364477158
237095225,20191119-012308,2,web_site, 22.92405813932419
2602716882,20191119-103954,1,cup, 24.376577138900757
279663350,20191119-173203,4,sunglass, 42.3211544752121
2940999796,20191119-154208,1,Doberman, 82.40242600440979
2988895625,20191119-041048,1,apron, 17.80967265367508
3176395019,20191119-024024,2,lighter, 59.896039962768555
3403895460,20191119-072005,2,coffee_mug, 74.02480244636536
3552587453,20191119-165826,13,"potters_wheel", 97.99449443817139
3682681360,20191119-193813,6,miniskirt, 23.42672199010849
3726177218,20191119-091159,4,envelope, 88.73019814491272
383606590,20191119-022709,8,bib, 35.859909653663635
38568468,20191119-111425,2,cowboy_boot, 80.33398389816284
4013592378,20191119-044945,45,sandal, 40.17570912837982
4055007652,20191119-120912,5,packet, 25.087228417396545
4279930761,20191119-134901,4,water_jug, 37.66393065452576
44206879,20191119-113625,6,palace, 80.0665020942688
45181729,20191119-132712,3,window_screen, 30.684050917625427
4618108841,20191119-081700,2,coffee_mug, 26.66620910167694
4844747259,20191119-071115,2,pug, 58.22303891181946
5340157035,20191119-013422,1,vase, 29.868370294570923
5369194671,20191119-094412,2,wig, 59.13340449333191
5487799367,20191119-053937,1,bucket, 37.27916181087494
5555568587,20191119-153109,1,water_bottle, 23.877499997615814
5650800896,20191119-101829,7,beer_glass, 58.072131872177124
5984380585,20191119-162257,11,trifle, 66.0895049571991
6029509280,20191119-164710,3,miniature_poodle, 58.20873975753784
6053940985,20191119-065748,1,pop_bottle, 49.42297637462616
6229313069,20191119-123120,4,eggnog, 31.80544674396515
6436580883,20191119-100707,1,toyshop, 13.752305507659912
6696150727,20191119-125439,2,web_site, 73.42153191566467
6703024429,20191119-122157,1,candle, 36.1618310213089
6740203082,20191119-194915,1,bucket, 63.68027329444885
6790166744,20191119-060638,2,bookcase, 77.25390195846558
6855243078,20191119-020118,4,medicine_chest, 80.1548719406128
6953670454,20191119-140206,1,ice_cream, 41.674238443374634
7722894406,20191119-114641,13,envelope, 51.025694608688354
813008678,20191119-042354,2,beer_glass, 77.53809094429016
8507966433,20191119-183003,5,picket_fence, 14.778110384941101
8550644150,20191119-131727,2,French_loaf, 72.29073643684387
9175783479,20191119-095512,2,cup, 16.294115781784058
950669292,20191119-043748,3,eggnog, 61.490994691848755
10192534216,20191119-050239,6,Christmas_stocking, 36.1968994140625
10920462200,20191119-061757,2,miniskirt, 92.84279942512512
11188215945,20191119-031858,2,vase, 28.855815529823303
11615496755,20191119-190211,13,American_Staffordshire_terrier, 93.41415762901306
11647844873,20191119-103950,15,drum, 89.73778486251831
11898062925,20191119-042328,4,West_Highland_white_terrier, 90.08931517601013
11927782166,20191119-080354,1,restaurant, 33.84914696216583
12578455957,20191119-170908,6,pug, 99.97170567512512
12605943503,20191119-153052,2,jean, 13.770653307437897
12827424421,20191119-132711,1,tray, 69.70593929290771
1298078497,20191119-110251,4,wallet, 41.06374680995941
1345106594,20191119-164700,5,dumbbell, 23.77561628818512
1381974164,20191119-165818,1,pill_bottle, 41.93378388881683
1411388373,20191119-111231,7,eggnog, 55.8763325214386
1507409790,20191119-122153,2,crossword_puzzle, 42.64873266220093
1509303154,20191119-093255,2,bikini, 55.02469539642334
1538841993,20191119-073218,3,bib, 8.975348621606827
16134251927,20191119-071054,1,beer_glass, 19.480986893177032
1699995338,20191119-022650,2,bucket, 56.491756439208984
1702078964,20191119-101825,2,soup_bowl, 37.767794728279114
177594208,20191119-020109,1,jigsaw_puzzle, 25.555992126464844
18092583638,20191119-180530,10,American_Staffordshire_terrier, 77.33652591705322
18098563609,20191119-102930,2,web_site, 91.84924364089966
18328555605,20191119-030557,1,coffee_mug, 50.825780630111694
18896684294,20191119-192522,11,television, 5.340798199176788
19041371252,20191119-181929,8,web_site, 88.67918848991394
19365711393,20191119-133955,1,meat_loaf, 21.57493233680725
2006529532,20191119-053917,7,cardigan, 62.84065842628479
2033680348,20191119-130627,1,sax, 16.3311168551445
2093846394,20191119-115805,11,lotion, 24.797366559505463
209410782,20191119-182958,5,ice_cream, 31.99555277824402
2235329711,20191119-043747,3,French_bulldog, 80.8935821056366
22993208969,20191119-052649,2,jigsaw_puzzle, 16.90247654914856
230793989,20191119-194831,9,Blenheim_spaniel, 55.25795817375183
23161831,20191119-033134,5,hamper, 30.330100655555725
23768160067,20191119-071936,1,envelope, 45.01924216747284
242693681,20191119-114613,1,Christmas_stocking, 99.65431094169617
24821412543,20191119-184014,3,pencil_box, 57.702046632766724
24828846164,20191119-123119,2,jersey, 12.710390985012054
24990551730,20191119-175507,2,television, 42.21988320350647
25022496448,20191119-041037,1,studio_couch, 51.910459995269775
25217651198,20191119-162252,1,envelope, 67.14680790901184
267729964,20191119-191450,12,pitcher, 7.185983657836914
277307782,20191119-021502,3,jean, 69.99601125717163
283940408,20191119-044942,1,barrel, 11.83466985821724
3083033,20191119-075457,2,coffee_mug, 83.64479541778564
325128614,20191119-131723,2,binoculars, 51.90860629081726
327606506,20191119-074143,1,pot, 35.331347584724426
33082835,20191119-092041,1,espresso, 36.85286343097687
3533899985,20191119-090041,3,web_site, 36.56815588474274
3534179384,20191119-082723,3,stage, 42.7928626537323
3623015925,20191119-005128,3,coffee_mug, 91.31084084510803
3985514032,20191119-034514,1,washbasin, 15.35569578409195
40911289,20191119-024018,9,crutch, 21.6926246881485
4103658340,20191119-025029,1,confectionery, 21.675898134708405
4149579840,20191119-083630,2,web_site, 23.134110867977142
426459982,20191119-055128,4,solar_dish, 40.05747735500336
4273759,20191119-154205,1,teddy, 95.50650119781494
4315102009,20191119-172212,4,seat_belt, 22.237545251846313
4385307111,20191119-100646,7,tennis_ball, 82.36442804336548
4388481446,20191119-185113,2,jean, 15.62720239162445
4464921300,20191119-010229,5,balloon, 41.964852809906006
4612653094,20191119-113621,1,necklace, 31.6922128200531
4809195324,20191119-104942,6,miniskirt, 30.797475576400757
50847641,20191119-095512,4,espresso, 93.64835023880005
526770297,20191119-035635,4,cup, 35.64210832118988
5493993772,20191119-134851,1,microphone, 76.56636834144592
560090539,20191119-193802,2,web_site, 89.15852308273315
5624367029,20191119-013415,2,tray, 17.188969254493713
5702654546,20191119-163527,1,pajama, 19.707660377025604
5947992411,20191119-012232,12,consomme, 20.252151787281036
6148891879,20191119-060629,3,jean, 17.793455719947815
6213918022,20191119-140205,2,soap_dispenser, 22.712336480617523
6229313069,20191119-125410,1,ice_cream, 40.87304174900055
6566947,20191119-051419,1,pinwheel, 20.234684646129608
6641045427,20191119-174428,2,coffee_mug, 39.940884709358215
6742579607,20191119-120901,2,cup, 36.957451701164246
674454061,20191119-063320,4,harp, 26.943981647491455
6769317263,20191119-173200,1,restaurant, 36.86096668243408
7205849558,20191119-064419,1,streetcar, 21.22224122285843
7222655653,20191119-084837,7,gown, 48.943617939949036
7458466787,20191119-094410,1,water_bottle, 42.89270639419556
7747528881,20191119-004005,1,library, 43.6888188123703
8242696967,20191119-014910,4,coffee_mug, 60.19347906112671
8558850761,20191119-081656,3,lipstick, 48.29535186290741
9210928090,20191119-065703,3,cannon, 17.195919156074524
9622968412,20191119-011221,4,stage, 23.89700561761856
9665722136,20191119-112503,1,stopwatch, 97.00353741645813
9713141428,20191119-091131,3,envelope, 55.77949285507202
995185622,20191119-124227,1,printer, 12.321260571479797
1115598474,20191120-023443,1,paper_towel, 59.27138924598694
11387420433,20191119-215343,2,lotion, 33.75179171562195
11711127206,20191120-042259,1,espresso, 86.27983927726746
13467729976,20191119-221707,5,vase, 15.165092051029205
1431759825,20191120-051303,2,tobacco_shop, 13.247677683830261
1502436541,20191120-060404,8,motor_scooter, 52.33764052391052
15166673,20191120-030253,5,water_bottle, 17.29731112718582
1518935859,20191120-055011,2,buckle, 50.19594430923462
1607064941,20191120-040724,3,comic_book, 45.41365206241608
1663482626,20191120-021206,1,coffee_mug, 21.56168669462204
1696276009,20191120-044706,3,potpie, 32.773375511169434
17762956967,20191119-210936,10,ice_cream, 68.43673586845398
177723536,20191120-014438,1,tray, 23.74923527240753
183225721,20191120-002324,1,eggnog, 89.27897810935974
1928236413,20191120-003524,3,toy_poodle, 51.670658588409424
1934353299,20191119-210140,1,web_site, 99.83365535736084
1936120164,20191120-013126,4,holster, 40.75663089752197
19732441,20191119-232207,8,pitcher, 10.953297466039658
206156059,20191120-005831,1,Christmas_stocking, 22.51749187707901
21320687,20191119-220540,1,bull_mastiff, 90.94545841217041
230249884,20191119-214450,1,scoreboard, 41.62980914115906
24053346674,20191119-230123,2,French_bulldog, 85.55719256401062
28574439,20191120-053605,1,soap_dispenser, 37.43237257003784
322554999,20191120-011946,1,seat_belt, 40.09799361228943
3227618646,20191120-065606,6,confectionery, 10.038553178310394
32304118,20191120-032805,2,cup, 45.08661925792694
3633831635,20191120-035538,9,bubble, 45.881032943725586
3652040462,20191120-063930,1,handkerchief, 45.63254117965698
40465791,20191120-034126,1,ice_cream, 30.609965324401855
4099347756,20191120-022312,4,water_bottle, 32.63901174068451
417805468,20191120-031357,3,greenhouse, 14.278048276901245
419235401,20191120-015937,2,ice_cream, 82.26187825202942
421574986,20191120-024959,1,rocking_chair, 15.878923237323761
4492158901,20191120-071832,1,monitor, 20.7658514380455
4875250672,20191120-000137,3,beer_glass, 12.49815821647644
4878090847,20191120-052352,2,chocolate_sauce, 13.271690905094147
5424512262,20191119-225029,3,vase, 38.421669602394104
6062619174,20191119-223653,2,parallel_bars, 25.81818401813507
6710764887,20191119-212222,1,grocery_store, 35.243022441864014
6800667078,20191120-062917,3,handkerchief, 78.88431549072266
6850303504,20191119-213217,2,candle, 49.97122287750244
6855243078,20191120-070828,4,carton, 91.39531254768372
7051758643,20191119-222935,2,gasmask, 89.88396525382996
7396399266,20191120-010631,2,coffee_mug, 46.15251421928406
7439825327,20191120-061603,16,stage, 23.96070659160614
7600955046,20191120-043410,1,refrigerator, 13.177083432674408
7862404971,20191119-233616,6,cup, 26.770561933517456
8172803213,20191120-004622,2,vending_machine, 32.59239196777344
8593735794,20191119-234818,5,carbonara, 14.007723331451416
8649730812,20191120-001444,7,fireboat, 31.942862272262573
8708860466,20191120-045844,9,monitor, 79.92408871650696
8747785681,20191119-231446,3,starfish, 20.53558975458145
10228958057,20191119-213152,4,web_site, 24.83934313058853
10397998354,20191120-011823,3,packet, 67.0152485370636
11791472036,20191120-070828,1,doormat, 26.987650990486145
12287688325,20191120-002247,2,chocolate_sauce, 21.34857028722763
1292615941,20191120-063831,3,prayer_rug, 13.01332414150238
1318989348,20191120-001442,18,miniskirt, 26.95161998271942
1458399078,20191119-232201,1,restaurant, 58.5038959980011
1520855793,20191120-022302,1,envelope, 35.56310534477234
1530052081,20191120-013123,1,coffee_mug, 31.119635701179504
15454331692,20191120-035537,1,lakeside, 39.707472920417786
15653472218,20191120-015917,12,Band_Aid, 43.75813603401184
1588832767,20191120-052349,2,ashcan, 70.61740159988403
16233187121,20191119-234758,2,jersey, 9.404527395963669
1666597797,20191119-214448,4,military_uniform, 46.58423662185669
17363485440,20191119-231421,1,envelope, 82.47113823890686
1739163468,20191120-024846,18,Band_Aid, 96.25899195671082
174765226,20191120-045843,3,seat_belt, 16.989558935165405
17826962322,20191119-220535,1,street_sign, 54.44750785827637
18895037579,20191119-210136,5,rotisserie, 30.146455764770508
18896684294,20191119-210925,21,Rottweiler, 65.8229649066925
19097230748,20191120-044703,3,fur_coat, 23.207569122314453
19259561530,20191119-222932,1,stole, 37.2758686542511
1932204749,20191120-004607,1,envelope, 71.47842645645142
19383723701,20191120-040714,4,ice_cream, 18.640023469924927
1981077126,20191120-060357,2,eggnog, 58.05266499519348
2005707020,20191120-023440,4,espresso, 15.741465985774994
2049013043,20191120-062902,7,pole, 41.19479954242706
247534884,20191120-030237,1,doormat, 26.34214460849762
24834595142,20191120-003520,8,perfume, 30.613979697227478
260660426,20191119-223650,2,sunglasses, 51.55059099197388
262599948,20191120-061554,2,web_site, 95.87104320526123
2806337,20191119-225027,1,red_wine, 11.862201243638992
3772714482,20191120-055003,2,measuring_cup, 43.57286989688873
3956347631,20191119-230103,1,packet, 45.80005407333374
